file,energy_chgnet_meV,energy_mace_meV,delta_E_meV,force_mae_meV_per_A,force_rmse_meV_per_A,force_max_abs_meV_per_A
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain-0.010_perturbed.cif,-3186410.0131988525,-3174841.514544387,11568.498654465657,30.846970422488738,49.75439097114428,445.130180133237
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0119_strain-0.015_perturbed.cif,-3177526.45111084,-3165813.5898796027,11712.861231237184,32.429807301404225,52.351963023160884,327.29194898219066
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain+0.010_perturbed.cif,-3219685.163497925,-3208430.289827753,11254.873670171946,27.716451641062726,44.37239425156624,321.70045692709505
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain+0.015_perturbed.cif,-3222368.9002990723,-3211191.571913718,11177.328385354485,27.381983498864674,44.43746067998486,270.8191427004232
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain-0.010_perturbed.cif,-3196838.3045196533,-3185172.7759891073,11665.528530545998,30.792987239654114,48.36574748218241,293.67685477717555
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0129_strain-0.015_perturbed.cif,-3187797.183036804,-3176018.414975493,11778.768061310984,32.778526862872,51.909751354877784,344.8960177900349
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain+0.010_perturbed.cif,-3237169.02923584,-3225779.166679189,11389.862556650769,27.001554773330014,43.74476826076073,302.8660133046788
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain+0.015_perturbed.cif,-3239444.0574645996,-3228133.062616398,11310.994848201517,26.294493694175276,42.698025946360325,246.77766439749013
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain-0.010_perturbed.cif,-3217314.305305481,-3205466.8222444016,11847.483061079402,28.1594238915222,45.55883172648238,267.1105246653565
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0144_strain-0.015_perturbed.cif,-3209280.020713806,-3197323.031466629,11956.989247177262,30.018787877878346,48.33735517681899,323.86750265755745
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain+0.010_perturbed.cif,-3239823.892593384,-3228382.9755891347,11440.917004249059,26.635695338283682,43.83954868035864,280.59825794084395
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain+0.015_perturbed.cif,-3242191.7638778687,-3230822.8102505673,11368.95362730138,26.594014559977964,43.602307633343884,343.091852352955
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain-0.010_perturbed.cif,-3219636.3773345947,-3207857.321900723,11779.05543387169,29.02326509044674,46.8295057572436,281.90772139351543
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0146_strain-0.015_perturbed.cif,-3211656.852722168,-3199779.1490444797,11877.70367768826,30.0587815505307,48.52748755804659,305.9501834664384
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain+0.010_perturbed.cif,-3240180.3302764893,-3228712.7285498427,11467.601726646535,25.606619571739852,41.94810829764351,292.60283336399584
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain+0.015_perturbed.cif,-3242702.7740478516,-3231353.2956176205,11349.478430231102,26.238829212532252,43.002673683808766,377.0551895368325
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain-0.010_perturbed.cif,-3219455.9183120728,-3207587.0555243455,11868.862787727267,29.05985120569389,48.35656445769786,342.280881617125
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0147_strain-0.015_perturbed.cif,-3211259.593963623,-3199272.953140957,11986.640822666232,31.0017804463241,50.92798595290532,375.26212590070736
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain+0.010_perturbed.cif,-3258077.8827667236,-3246058.4060523543,12019.476714369375,25.491690429943155,42.93447811236322,390.52662046381226
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain+0.015_perturbed.cif,-3260834.5499038696,-3248901.4346292824,11933.11527458718,24.775445947047764,41.47931620038593,314.9930855701051
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain-0.010_perturbed.cif,-3236746.3817596436,-3224423.7385847373,12322.643174906261,28.356462627802046,48.683037052931354,586.9620403583845
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0159_strain-0.015_perturbed.cif,-3228443.27545166,-3216080.025107425,12363.250344234984,29.43119645507315,50.770616900227544,623.9241282234143
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0005_strain+0.010_perturbed.cif,-2580996.322631836,-2576096.679123264,4899.643508572131,11.800235932170375,17.225701352870736,90.81963821380396
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0005_strain+0.015_perturbed.cif,-2580528.5453796387,-2575641.372972372,4887.172407266684,12.203735186222834,18.248560099598095,132.28165919961316
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0005_strain-0.010_perturbed.cif,-2576651.2870788574,-2571633.548774058,5017.738304799423,12.653262319602078,17.861760410642177,99.17674080833228
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0005_strain-0.015_perturbed.cif,-2573929.023742676,-2568871.3051380473,5057.718604628462,13.742411747183294,19.662854898106872,123.10753323080496
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0011_strain+0.010_perturbed.cif,-2583552.360534668,-2578592.588598636,4959.77193603199,11.626567859054008,16.7873571125322,102.39641074682032
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0011_strain+0.015_perturbed.cif,-2582913.7802124023,-2577956.5947144004,4957.185498001985,11.483397077542083,16.835416413153357,105.46779748014711
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0011_strain-0.010_perturbed.cif,-2579810.4286193848,-2574768.4525959194,5041.976023465395,11.626592025420221,16.816399755358386,100.23341564672211
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0011_strain-0.015_perturbed.cif,-2577198.314666748,-2572116.386066802,5081.928599946201,11.922761751605353,17.29087688806563,116.08148758169455
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0033_strain+0.010_perturbed.cif,-2583644.199371338,-2578741.0330875134,4903.166283824481,11.117558452181001,16.527304206151165,114.78092681277957
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0033_strain+0.015_perturbed.cif,-2582813.6444091797,-2577929.197529156,4884.446880023461,11.090434085102213,16.41375307914615,114.1906574780524
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0033_strain-0.010_perturbed.cif,-2580615.520477295,-2575636.376409617,4979.144067678135,12.35626634819694,18.202573343639052,120.82286581192517
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0033_strain-0.015_perturbed.cif,-2578191.9479370117,-2573176.0770475958,5015.8708894159645,12.618976584436123,17.943809539913683,91.91924062629272
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0046_strain+0.010_perturbed.cif,-2583343.21975708,-2578448.7953909263,4894.424366153777,11.6649547982079,17.38131882875442,110.84772028627944
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0046_strain+0.015_perturbed.cif,-2582352.1614074707,-2577457.0601248415,4895.101282629184,11.729639887819557,17.444246472179564,100.35483879436487
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0046_strain-0.010_perturbed.cif,-2581139.087677002,-2576203.187455656,4935.900221345946,11.790403393688555,17.024532183268594,95.10198546691709
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0046_strain-0.015_perturbed.cif,-2578945.541381836,-2573952.8807191527,4992.660662683193,12.137936913766268,17.812510815208,113.57862795129137
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0048_strain+0.010_perturbed.cif,-2582936.0961914062,-2578044.250843901,4891.845347505063,11.20982181299099,16.80559561340996,126.86419280977162
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0048_strain+0.015_perturbed.cif,-2581977.081298828,-2577097.9678159347,4879.113482893445,11.415070307835407,17.332434397832376,118.5076070751586
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0048_strain-0.010_perturbed.cif,-2580774.0211486816,-2575795.812695142,4978.208453539759,11.705528758839051,17.142453601308663,98.82704083894865
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0048_strain-0.015_perturbed.cif,-2578535.842895508,-2573503.39616742,5032.446728087962,12.364667005614441,17.85751555836775,102.66996417726966
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0051_strain+0.010_perturbed.cif,-2583202.7435302734,-2578317.988026334,4884.755503939465,12.241477370612188,18.62045248688143,115.7807166992865
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0051_strain+0.015_perturbed.cif,-2582118.9880371094,-2577254.027212999,4864.960824110545,12.211422650936639,18.700904506136954,109.21596745757657
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0051_strain-0.010_perturbed.cif,-2581267.261505127,-2576276.008652523,4991.252852603793,12.541719378216124,18.638320239275355,151.9835807703043
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0051_strain-0.015_perturbed.cif,-2579067.1348571777,-2574024.434709776,5042.7001474015415,13.09846479045749,19.465252492412024,160.96986904221717
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0085_strain+0.010_perturbed.cif,-2585327.3391723633,-2580380.84915973,4946.490012633149,11.695278991951469,17.430659191274096,106.73542310777768
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0085_strain+0.015_perturbed.cif,-2584126.853942871,-2579197.535141255,4929.3188016163185,11.913826388250374,17.98429982637627,98.80028606195992
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0085_strain-0.010_perturbed.cif,-2583951.473236084,-2578926.901328698,5024.571907386184,12.542336086358675,18.633873279470254,121.94509203235111
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0085_strain-0.015_perturbed.cif,-2581920.4330444336,-2576867.572214862,5052.860829571728,13.08972303774541,19.422737711756675,124.25097348534376
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0100_strain+0.010_perturbed.cif,-2584898.7579345703,-2580002.650715469,4896.1072191013955,11.630200231694609,17.5281873786922,121.33202003210727
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0100_strain+0.015_perturbed.cif,-2583495.1400756836,-2578622.564520221,4872.57555546239,11.556918246185244,17.435910776629218,100.41580050491007
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0100_strain-0.010_perturbed.cif,-2584164.9055480957,-2579205.4739713785,4959.431576717179,12.484002562005914,18.28119466714574,124.18523845577982
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0100_strain-0.015_perturbed.cif,-2582294.6548461914,-2577295.740527654,4998.91431853734,12.924648199244338,19.047838363104997,151.28427468006703
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0107_strain+0.010_perturbed.cif,-2584154.3197631836,-2579323.369321442,4830.950441741385,11.918361907854948,17.85254392612735,122.6793236608645
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0107_strain+0.015_perturbed.cif,-2582835.102081299,-2578029.620679183,4805.481402115896,11.881809980918534,18.11044868469221,113.34040479492796
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0107_strain-0.010_perturbed.cif,-2582928.6575317383,-2578006.884352595,4921.773179143202,12.96492975341101,19.495128780080123,125.50512958795605
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0107_strain-0.015_perturbed.cif,-2580945.39642334,-2575994.090756314,4951.305667025968,13.387186796997517,19.992778395380828,130.44224115723807
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0130_strain+0.010_perturbed.cif,-2583598.1369018555,-2578820.8697019727,4777.267199882772,11.288791270552482,17.61266511401142,123.58264600061551
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0130_strain+0.015_perturbed.cif,-2581674.098968506,-2576965.89908062,4708.199887885712,11.930868149556932,19.02665593521718,123.21657749228359
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0130_strain-0.010_perturbed.cif,-2584862.70904541,-2579904.544175864,4958.164869545959,11.651382010532906,17.71074934728962,133.11556697306878
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0130_strain-0.015_perturbed.cif,-2583467.1020507812,-2578468.4217173783,4998.680333402939,12.498288623857079,19.3946574521775,166.33724819517124
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0141_strain+0.010_perturbed.cif,-2582663.7268066406,-2577972.218514653,4691.508291987702,11.787127643146054,17.942545314657014,157.8837994614639
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0141_strain+0.015_perturbed.cif,-2580738.8305664062,-2576119.763673894,4619.066892512143,11.835407664282437,17.99919492402089,126.02455661329992
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0141_strain-0.010_perturbed.cif,-2583974.075317383,-2579075.965595315,4898.109722067602,12.434231363310614,19.102095560239547,134.06913598361143
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0141_strain-0.015_perturbed.cif,-2582575.6072998047,-2577620.239458047,4955.367841757834,12.72744355405549,19.469959602737685,127.96203481823181
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0176_strain+0.010_perturbed.cif,-2581595.7069396973,-2577126.291265333,4469.415674364194,11.636480288359639,18.014089199379843,103.56443848746157
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0176_strain+0.015_perturbed.cif,-2579339.2181396484,-2574962.6582737835,4376.559865864925,11.81357014422651,18.1680475654311,102.59010417444526
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0176_strain-0.010_perturbed.cif,-2584371.1853027344,-2579621.7890090486,4749.3962936857715,12.357680153825896,19.63036851891276,126.55941037781827
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0176_strain-0.015_perturbed.cif,-2583354.377746582,-2578532.068848755,4822.308897826821,13.12408177861245,20.8578871098815,130.76757408462794
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0179_strain+0.010_perturbed.cif,-2581153.964996338,-2576681.8089000005,4472.156096337363,11.194055468246237,17.07603251261528,104.75727998431057
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0179_strain+0.015_perturbed.cif,-2578852.2720336914,-2574473.1427479126,4379.12928577885,11.321061327534604,17.162081539319857,109.43443632998822
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0179_strain-0.010_perturbed.cif,-2584035.301208496,-2579274.8431300567,4760.458078439347,12.692094959432138,19.80407614486917,117.11407859580913
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0179_strain-0.015_perturbed.cif,-2583102.8938293457,-2578268.5170280165,4834.376801329199,12.819381949619437,19.928794721569233,121.80383350245575
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0182_strain+0.010_perturbed.cif,-2579948.043823242,-2575483.6313009146,4464.4125223276205,12.118701367168915,19.072405225666014,115.94881306312348
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0182_strain+0.015_perturbed.cif,-2577565.6700134277,-2573197.451536689,4368.218476738781,12.455162335560983,19.41974020653509,120.45590321327462
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0182_strain-0.010_perturbed.cif,-2583158.6837768555,-2578424.7854023706,4733.898374484852,13.204602082890403,20.63439564727783,151.0034687721598
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0182_strain-0.015_perturbed.cif,-2582339.572906494,-2577538.018906722,4801.553999772295,13.547718916282319,21.49217769798384,180.63665215300773
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0183_strain+0.010_perturbed.cif,-2579926.872253418,-2575454.1128919516,4472.759361466393,11.944619214092665,18.87782253347907,125.1487663848076
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0183_strain+0.015_perturbed.cif,-2577486.1335754395,-2573119.1004630527,4367.033112386707,12.070848824817883,19.11958104330687,128.0730639327993
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0183_strain-0.010_perturbed.cif,-2583396.7208862305,-2578646.181535558,4750.539350672625,12.6760746917113,20.313043833835618,151.70975592040918
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0183_strain-0.015_perturbed.cif,-2582586.193084717,-2577762.6200567465,4823.573027970269,13.19811107314304,21.247928774808464,181.46623287972898
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0002_strain+0.010_perturbed.cif,-2587643.9094543457,-2582677.510572685,4966.398881660774,11.131123654420392,16.336461742341356,92.6932356514609
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0002_strain+0.015_perturbed.cif,-2587000.7514953613,-2582035.2151877014,4965.5363076599315,11.288832596097564,16.73842823572588,86.40622111741851
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0002_strain-0.010_perturbed.cif,-2584067.0585632324,-2578991.154348449,5075.904214783572,11.822484245651117,17.192417059820304,133.53690464365218
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0002_strain-0.015_perturbed.cif,-2581525.0396728516,-2576399.9101724187,5125.129500432871,11.98337745534799,17.34738098403506,131.65405359850655
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0013_strain+0.010_perturbed.cif,-2577620.6016540527,-2572663.865878567,4956.735775485635,11.714388771395615,17.355636516796334,92.99095264842327
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0013_strain+0.015_perturbed.cif,-2577098.7510681152,-2572147.514838027,4951.236230088398,11.80139908464151,17.37432785397749,93.95648121809143
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0013_strain-0.010_perturbed.cif,-2573430.919647217,-2568401.00147223,5029.9181749867275,12.561383967705353,18.39147832701808,120.65020885518254
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0013_strain-0.015_perturbed.cif,-2570688.9152526855,-2565634.4897291856,5054.425523499958,13.57419091855154,19.661451220657206,168.25942801457165
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0051_strain+0.010_perturbed.cif,-2577284.4314575195,-2572344.6505583706,4939.7808991489,11.760365470840863,17.615195807046323,105.62151201129197
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0051_strain+0.015_perturbed.cif,-2576240.1580810547,-2571309.259990259,4930.898090795614,12.308533726095956,18.220511288531558,109.72855280256505
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0051_strain-0.010_perturbed.cif,-2575326.0612487793,-2570352.348152199,4973.713096580468,12.528113827087733,18.24431576803593,134.93567694651287
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0051_strain-0.015_perturbed.cif,-2573202.0378112793,-2568197.5833487813,5004.454462497961,12.785094924763257,18.740399939837975,149.5248919710591
